Issue Type,Issue key,Issue id,Summary,Assignee,Reporter,Priority,Status,Resolution,Created,Updated,Due Date
Bug,MESOS-8499,13134122,Change docker health check image to the new nanoserver one,akagup,akagup,Critical,Resolved,Fixed,26/Jan/18 22:13,23/May/18 02:38,
Bug,MESOS-2367,12775797,Improve slave resiliency in the face of orphan containers ,jieyu,yasumoto,Critical,Resolved,Fixed,18/Feb/15 02:35,10/May/18 17:07,
Bug,MESOS-1086,12700891,DRF allocator should take into account past allocations when determining an ordering so frameworks are not starved.,benjaminhindman,benjaminhindman,Critical,Resolved,Fixed,12/Mar/14 05:01,09/May/18 00:43,
Bug,MESOS-8293,13122309,Reservation may not be allocated when the role has no quota.,mzhu,mzhu,Critical,Resolved,Fixed,01/Dec/17 23:44,03/May/18 00:01,
Bug,MESOS-7099,13041883,Quota can be exceeded due to coarse-grained offer technique.,mzhu,bmahler,Critical,Resolved,Fixed,09/Feb/17 23:31,03/May/18 00:01,
Epic,MESOS-4997,12952285,Current approach to protobuf enums does not support upgrades.,,bmahler,Critical,Resolved,Fixed,22/Mar/16 01:03,30/Apr/18 18:31,
Bug,MESOS-8530,13135611,Default executor tasks can get stuck in KILLING state,gkleiman,gkleiman,Critical,Resolved,Fixed,01/Feb/18 21:43,27/Mar/18 09:43,
Bug,MESOS-6432,13014049,"Roles with quota assigned can ""game"" the system to receive excessive resources.",bbannier,bmahler,Critical,Resolved,Fixed,20/Oct/16 21:01,26/Mar/18 08:13,
Bug,MESOS-7927,13098691,The composing containerizer leaks memory in some scenarios.,qianzhang,anandmazumdar,Critical,Resolved,Fixed,30/Aug/17 23:38,26/Mar/18 00:58,
Bug,MESOS-8157,13115473,Review #62775 broke the build,qianzhang,andschwa,Critical,Resolved,Fixed,01/Nov/17 21:04,26/Mar/18 00:56,
Bug,MESOS-7929,13099041,`Metrics()` hangs on second call on Windows,kaysoky,andschwa,Critical,Resolved,Fixed,31/Aug/17 20:02,23/Mar/18 23:51,
Bug,MESOS-8004,13104202,Failed to kill all processes in the container due to cgroup freeze failure,,highfly,Critical,Resolved,Cannot Reproduce,22/Sep/17 07:22,21/Mar/18 22:18,
Bug,MESOS-7215,13048682,Race condition on re-registration of non-partition-aware frameworks,megha.sharma,xujyan,Critical,Resolved,Fixed,06/Mar/17 22:56,19/Mar/18 16:56,
Bug,MESOS-8497,13134089,Docker parameter `name` does not work with Docker Containerizer.,qianzhang,js84,Critical,Resolved,Fixed,26/Jan/18 19:27,13/Mar/18 05:44,
Bug,MESOS-8631,13142217,Agent should be able to start a task with every CPU on a Windows machine,andschwa,andschwa,Critical,Resolved,Fixed,02/Mar/18 23:20,05/Mar/18 22:17,
Bug,MESOS-1688,12732931,No offers if no memory is allocatable,martin.weindel,martin.weindel,Critical,Resolved,Fixed,08/Aug/14 20:42,02/Mar/18 00:50,
Bug,MESOS-8469,13132326,Mesos master might drop some events in the operator API stream,greggomann,vinodkone,Critical,Resolved,Fixed,20/Jan/18 01:31,22/Feb/18 23:20,
Bug,MESOS-8468,13132303,`LAUNCH_GROUP` failure tears down the default executor.,gkleiman,chhsia0,Critical,Resolved,Fixed,19/Jan/18 21:59,14/Feb/18 12:51,
Bug,MESOS-6986,13037476,abort in DRFSorter::add,,yroyon,Critical,Resolved,Cannot Reproduce,24/Jan/17 21:31,23/Jan/18 18:53,
Improvement,MESOS-7826,13089812,XSS in JSONP parameter,,Vincent.Ruijter,Critical,Accepted,,25/Jul/17 09:34,23/Jan/18 18:41,
Bug,MESOS-6615,13022085,Running mesos-slave in the docker that leave many zombie process,,BrickXu,Critical,Resolved,Won't Fix,21/Nov/16 04:12,19/Jan/18 01:49,
Improvement,MESOS-8078,13108956,Some fields went missing with no replacement in api/v1.,greggomann,drozhkov,Critical,Resolved,Fixed,12/Oct/17 15:45,17/Jan/18 20:30,
Bug,MESOS-8356,13126828,Persistent volume ownership is set to root despite of sandbox owner (frameworkInfo.user) when docker executor is used,jieyu,kkalin,Critical,Resolved,Fixed,22/Dec/17 14:48,09/Jan/18 20:55,
Bug,MESOS-6784,13027603,IOSwitchboardTest.KillSwitchboardContainerDestroyed is flaky,,neilc,Critical,Resolved,Fixed,12/Dec/16 21:58,22/Dec/17 17:22,
Bug,MESOS-8280,13121783,Mesos Containerizer GC should set 'layers' after checkpointing layer ids in provisioner.,zhitao,gilbert,Critical,Resolved,Fixed,30/Nov/17 00:04,07/Dec/17 16:56,
Bug,MESOS-8058,13107542,Agent and master can race when updating agent state.,bbannier,bbannier,Critical,Resolved,Fixed,06/Oct/17 15:45,05/Dec/17 13:48,
Bug,MESOS-8223,13118338,Master crashes when suppressed on subscribe is enabled.,xujyan,xujyan,Critical,Resolved,Fixed,14/Nov/17 19:12,01/Dec/17 23:19,
Bug,MESOS-8200,13117415,Suppressed roles are not honoured for v1 scheduler subscribe requests.,xujyan,alexr,Critical,Resolved,Fixed,09/Nov/17 22:15,01/Dec/17 23:18,
Bug,MESOS-7975,13102081,The command/default/docker executor can incorrectly send a TASK_FINISHED update even when the task is killed,qianzhang,anandmazumdar,Critical,Resolved,Fixed,13/Sep/17 22:01,27/Nov/17 07:45,
Bug,MESOS-8179,13116760,Scheduler library has incorrect assumptions about connections.,alexr,alexr,Critical,Resolved,Fixed,07/Nov/17 18:05,09/Nov/17 10:10,
Bug,MESOS-6743,13026376,Docker executor hangs forever if `docker stop` fails.,abudnik,alexr,Critical,Resolved,Fixed,07/Dec/16 15:13,09/Nov/17 00:00,
Bug,MESOS-8051,13106978,Killing TASK_GROUP fail to kill some tasks,qianzhang,zen-dog,Critical,Resolved,Fixed,04/Oct/17 16:01,04/Nov/17 12:33,
Bug,MESOS-7587,13075838,Launching tasks with the Mesos Containerizer after a long time without launching new tasks fails,,arojas,Critical,Resolved,Not A Problem,30/May/17 13:35,05/Oct/17 13:37,
Bug,MESOS-7745,13083657,ReadFile protobuf doesn't match implementation,,runyontr,Critical,Resolved,Duplicate,30/Jun/17 02:54,26/Sep/17 21:26,
Bug,MESOS-6323,13010333,'mesos-containerizer launch' should inherit agent environment variables.,jieyu,jieyu,Critical,Resolved,Fixed,07/Oct/16 00:54,16/Sep/17 11:37,
Bug,MESOS-7912,13097246,Master WebUI not working in Chrome.,alastairhm,alastairhm,Critical,Resolved,Fixed,24/Aug/17 07:39,07/Sep/17 14:42,
Bug,MESOS-7926,13098451,Abnormal termination of default executor can cause MesosContainerizer::destroy to fail. ,jieyu,jieyu,Critical,Resolved,Fixed,30/Aug/17 04:08,05/Sep/17 07:29,
Bug,MESOS-7863,13092653,Agent may drop pending kill task status updates.,bmahler,bmahler,Critical,Resolved,Fixed,05/Aug/17 02:15,28/Aug/17 14:18,
Bug,MESOS-7783,13086569,Framework might not receive status update when a just launched task is killed immediately,bmahler,bbannier,Critical,Resolved,Fixed,12/Jul/17 12:28,28/Aug/17 14:18,
Bug,MESOS-7865,13093040,Agent may process a kill task and still launch the task.,bmahler,bmahler,Critical,Resolved,Fixed,07/Aug/17 23:44,28/Aug/17 14:18,
Bug,MESOS-7744,13083651,"Mesos Agent Sends TASK_KILL status update to Master, and still launches task",bmahler,sargun,Critical,Resolved,Fixed,30/Jun/17 02:09,28/Aug/17 14:18,
Bug,MESOS-7796,13087305,LIBPROCESS_IP isn't passed on to the fetcher,gkleiman,gkleiman,Critical,Resolved,Fixed,14/Jul/17 21:21,17/Aug/17 22:55,
Bug,MESOS-7777,13086128,Agent failed to recover due to mount namespace leakage in Docker 1.12/1.13,chhsia0,chhsia0,Critical,Resolved,Fixed,11/Jul/17 02:17,17/Aug/17 22:55,
Bug,MESOS-7690,13080548,The agent can crash when an unknown executor tries to register.,bmahler,bmahler,Critical,Resolved,Fixed,17/Jun/17 00:30,17/Aug/17 22:55,
Bug,MESOS-7689,13080542,Libprocess can crash on malformed request paths for libprocess messages.,bmahler,bmahler,Critical,Resolved,Fixed,16/Jun/17 23:47,17/Aug/17 22:54,
Bug,MESOS-7471,13070132,Provisioner recover should not always assume 'rootfses' dir exists.,gilbert,gilbert,Critical,Resolved,Fixed,08/May/17 19:40,17/Aug/17 22:54,
Bug,MESOS-7350,13061850,Failed to pull image from Nexus Registry due to signature missing.,gilbert,newf,Critical,Resolved,Fixed,05/Apr/17 19:21,17/Aug/17 22:54,
Bug,MESOS-6950,13036035,Launching two tasks with the same Docker image simultaneously may cause a staging dir never cleaned up,qianzhang,qianzhang,Critical,Resolved,Fixed,19/Jan/17 00:13,17/Aug/17 22:53,
Bug,MESOS-7652,13078820,Docker image with universal containerizer does not work if WORKDIR is missing in the rootfs.,gilbert,realmbgl,Critical,Resolved,Fixed,10/Jun/17 02:39,17/Aug/17 08:28,
Bug,MESOS-7627,13077649,Mesos slave stucks,abudnik,brat002,Critical,Resolved,Fixed,06/Jun/17 11:51,16/Aug/17 10:31,
Bug,MESOS-7389,13063839,Mesos 1.2.0 crashes with pre-1.0 Mesos agents.,neilc,nicholasstudt,Critical,Resolved,Fixed,13/Apr/17 16:33,28/Jul/17 23:54,
Improvement,MESOS-6082,12999756,Add scheduler Call and Event based metrics to the master.,a10gupta,bmahler,Critical,Reviewable,,24/Aug/16 19:13,28/Jul/17 14:01,
Improvement,MESOS-7191,13047089,Limit the size/number of labels for TaskInfo/ExecutorInfo.,,gilbert,Critical,Open,,28/Feb/17 20:53,20/Jul/17 15:28,
Bug,MESOS-7770,13085606,Persistent volume might not be mounted if there is a sandbox volume whose source is the same as the target of the persistent volume.,gilbert,jieyu,Critical,Resolved,Fixed,07/Jul/17 21:40,11/Jul/17 22:06,
Bug,MESOS-7119,13042450,Mesos master crash while accepting inverse offer.,anandmazumdar,anandmazumdar,Critical,Resolved,Fixed,13/Feb/17 02:13,10/Jul/17 11:40,
Improvement,MESOS-7228,13050125,Upgrade Mesos to build with proto3.,zhitao,anandmazumdar,Critical,Resolved,Fixed,10/Mar/17 19:47,13/Jun/17 07:53,
Bug,MESOS-7597,13076301,libprocess build is broken,andschwa,andschwa,Critical,Resolved,Fixed,31/May/17 20:21,31/May/17 22:41,
Bug,MESOS-7546,13074041,WAIT_NESTED_CONTAINER sometimes returns 404,gkleiman,gkleiman,Critical,Resolved,Fixed,22/May/17 23:26,30/May/17 21:06,
Bug,MESOS-7017,13038284,HTTP API responses can crash the master.,,jamespeach,Critical,Resolved,Fixed,26/Jan/17 22:05,26/May/17 17:16,
Bug,MESOS-7197,13047613,Requesting tiny amount of CPU crashes master.,neilc,bmerry,Critical,Resolved,Fixed,02/Mar/17 09:01,17/May/17 20:52,
Bug,MESOS-7027,13038608,CommandExecutor ENV overwritten by Docker Image ENV in Unified Containerizer,kaysoky,klueska,Critical,Resolved,Fixed,28/Jan/17 02:52,06/May/17 00:42,
Epic,MESOS-1554,12724353,Persistent resources support for storage-like services,mcypark,nekto0n,Critical,Resolved,Fixed,29/Jun/14 17:06,02/May/17 23:05,
Bug,MESOS-7280,13058072,Unified containerizer provisions docker image error with COPY backend,chhsia0,depay,Critical,Resolved,Fixed,22/Mar/17 02:12,26/Apr/17 19:15,
Bug,MESOS-7036,13039029,Rate limiter deadlocks during IO Switchboard-related tests,benjaminhindman,greggomann,Critical,Resolved,Fixed,30/Jan/17 23:03,26/Apr/17 17:00,
Bug,MESOS-4105,12920591,Network isolator causes corrupt packets to reach application,wangcong,idownes,Critical,Resolved,Fixed,09/Dec/15 23:14,26/Apr/17 16:54,
Bug,MESOS-2903,12839276,Network isolator should not fail when target state already exists,pbrett,pbrett,Critical,Resolved,Invalid,19/Jun/15 23:21,26/Apr/17 16:54,
Bug,MESOS-2665,12824331,Fix queuing discipline wrapper in linux/routing/queueing ,pbrett,pbrett,Critical,Resolved,Fixed,27/Apr/15 16:32,26/Apr/17 16:54,
Bug,MESOS-762,12675173,Revert the use of the soft limit and memory threshold notifications.,bmahler,bmahler,Critical,Resolved,Fixed,23/Oct/13 01:41,26/Apr/17 16:53,
Improvement,MESOS-6136,13003404,Duplicate framework id handling,,huntc,Critical,Open,,07/Sep/16 23:32,26/Apr/17 16:52,
Bug,MESOS-1124,12702256,Mesos EC2 scripts: Cannot find any cluster,stphung,flavian,Critical,Resolved,Fixed,18/Mar/14 21:29,26/Apr/17 16:44,
Improvement,MESOS-6280,13008603,Task group executor should support command health checks.,gkleiman,alexr,Critical,Resolved,Fixed,29/Sep/16 16:46,24/Apr/17 12:37,
Improvement,MESOS-7376,13063223,Reduce copying of the Registry to improve Registrar performance.,ipronin,ipronin,Critical,Resolved,Fixed,11/Apr/17 15:15,19/Apr/17 23:45,
Bug,MESOS-7346,13061567,Agent crashes if the task name is too long,aaron.wood,aaron.wood,Critical,Resolved,Fixed,04/Apr/17 23:10,19/Apr/17 23:35,
Bug,MESOS-6327,13010398,Large docker images causes container launch failures: Too many levels of symbolic links.,chhsia0,a-nldisr,Critical,Resolved,Fixed,07/Oct/16 08:58,18/Apr/17 06:36,
Bug,MESOS-7210,13048456,HTTP health check doesn't work when mesos runs with --docker_mesos_image,xds2000,sielaq,Critical,Resolved,Fixed,06/Mar/17 08:04,18/Apr/17 02:31,
Bug,MESOS-7316,13059535,Upgrading Mesos to 1.2.0 results in some information missing from the `/flags` endpoint.,bbannier,anandmazumdar,Critical,Resolved,Fixed,27/Mar/17 20:39,17/Apr/17 23:53,
Bug,MESOS-7008,13038097,Quota not recovered from registry in empty cluster.,neilc,bbannier,Critical,Resolved,Fixed,26/Jan/17 12:40,12/Apr/17 18:19,
Bug,MESOS-7332,13060711,Unable to fetch docker images on the agent,,helloiss123,Critical,Resolved,Duplicate,31/Mar/17 15:18,06/Apr/17 14:32,
Epic,MESOS-7331,13060708,"when submit an docker job to mesos, the agent show errors ",,helloiss123,Critical,Resolved,Duplicate,31/Mar/17 15:16,31/Mar/17 17:01,
Bug,MESOS-1898,12747195,broken mesos.native egg is published on PyPI,thomasr,kevints,Critical,Resolved,Fixed,10/Oct/14 03:30,28/Mar/17 12:35,
Documentation,MESOS-7155,13045128,"Mesos Maintenance Primitives  (""Drain Mode""  could not see it working) ",,Rbhardwaj,Critical,Resolved,Not A Problem,22/Feb/17 08:12,27/Mar/17 23:05,
Bug,MESOS-7237,13055755,"Enabling cgroups_limit_swap can lead to ""invalid argument"" error.",jieyu,jieyu,Critical,Resolved,Fixed,13/Mar/17 22:26,18/Mar/17 03:41,
Bug,MESOS-6815,13029235,Enable glog stack traces when we call things like `ABORT` on Windows,andschwa,hausdorff,Critical,Resolved,Fixed,19/Dec/16 19:32,14/Mar/17 20:47,
Bug,MESOS-7208,13048405,Persistent volume ownership is set to root when task is running with non-root user,gilbert,newf,Critical,Resolved,Fixed,06/Mar/17 01:57,09/Mar/17 22:32,
Bug,MESOS-7050,13039648,IOSwitchboard FDs leaked when containerizer launch fails -- leads to deadlock,klueska,klueska,Critical,Resolved,Fixed,02/Feb/17 00:00,01/Mar/17 18:17,
Bug,MESOS-7102,13041892,Crash when sending a SIGUSR1 signal to the agent.,anandmazumdar,anandmazumdar,Critical,Resolved,Fixed,10/Feb/17 00:35,15/Feb/17 20:03,
Bug,MESOS-6010,12995879,"Docker registry puller shows decode error ""No response decoded"".",nfnt,Sunzhe,Critical,Resolved,Fixed,09/Aug/16 08:16,13/Feb/17 21:24,
Bug,MESOS-6001,12995375,Aufs backend cannot support the image with numerous layers.,gilbert,gilbert,Critical,Resolved,Fixed,05/Aug/16 22:59,07/Feb/17 18:19,
Bug,MESOS-6653,13024523,Overlayfs backend may fail to mount the rootfs if both container image and image volume are specified.,gilbert,gilbert,Critical,Resolved,Fixed,30/Nov/16 17:54,07/Feb/17 18:19,
Epic,MESOS-4766,12943065,Improve allocator performance.,,bmahler,Critical,Resolved,Fixed,24/Feb/16 19:44,07/Feb/17 00:41,
Improvement,MESOS-4770,12944320,Investigate performance improvements for 'Resources' class.,,bmahler,Critical,Accepted,,24/Feb/16 23:12,07/Feb/17 00:36,
Bug,MESOS-3599,12902936,COMMAND health checks with marathon running in slave context broken,haosdent@gmail.com,ekesken,Critical,Resolved,Invalid,07/Oct/15 09:26,06/Feb/17 09:26,
Epic,MESOS-4641,12938253,Support Container Network Interface (CNI).,qianzhang,jieyu,Critical,Resolved,Fixed,10/Feb/16 17:42,06/Feb/17 08:58,
Bug,MESOS-6904,13033586,Perform batching of allocations to reduce allocator queue backlogging.,jjanco,jjanco,Critical,Resolved,Fixed,11/Jan/17 03:23,06/Feb/17 08:53,
Bug,MESOS-6912,13033954,IOSwitchboardServerTest.AttachInput fails consistently on Mac OS.,benjaminhindman,alexr,Critical,Resolved,Fixed,11/Jan/17 20:29,04/Feb/17 07:59,
Bug,MESOS-6654,13024526,Duplicate image layer ids may make the backend failed to mount rootfs.,gilbert,gilbert,Critical,Resolved,Fixed,30/Nov/16 18:09,29/Jan/17 00:59,
Task,MESOS-6958,13036377,Support linux filesystem type detection.,gilbert,gilbert,Critical,Resolved,Implemented,19/Jan/17 23:21,26/Jan/17 02:08,
Task,MESOS-6955,13036366,Add capability to batch acknowledge task updates ,,shilu,Critical,Resolved,Duplicate,19/Jan/17 22:30,23/Jan/17 22:31,
Bug,MESOS-6419,13013635,The 'master/teardown' endpoint should support tearing down 'unregistered_frameworks'.,neilc,gilbert,Critical,Resolved,Fixed,19/Oct/16 19:41,23/Jan/17 20:45,
Bug,MESOS-6400,13012740,Not able to remove Orphan Tasks,,mithril,Critical,Resolved,Duplicate,17/Oct/16 02:06,23/Jan/17 20:45,
Bug,MESOS-6799,13028353,Scheme/HTTPTest.Endpoints/0 is flaky,greggomann,bbannier,Critical,Resolved,Fixed,15/Dec/16 10:17,21/Jan/17 02:19,
Bug,MESOS-6349,13010971,JSON Generation breaks if other locale than C is used.,arojas,arojas,Critical,Resolved,Fixed,10/Oct/16 09:56,11/Jan/17 00:37,
Bug,MESOS-5856,12990618,Logrotate ContainerLogger module does not rotate logs when run as root with `--switch_user`.,sivaramsk,kaysoky,Critical,Resolved,Fixed,19/Jul/16 00:43,07/Dec/16 18:03,
Bug,MESOS-6142,13003631,Frameworks may RESERVE for an arbitrary role.,gkleiman,alexr,Critical,Resolved,Fixed,08/Sep/16 17:00,16/Nov/16 15:36,
Bug,MESOS-6526,13017024,`mesos-containerizer launch --environment` exposes executor env vars in `ps`.,xujyan,xujyan,Critical,Resolved,Fixed,01/Nov/16 22:31,10/Nov/16 19:26,
Bug,MESOS-5770,12986446,Mesos state api reporting Host IP instead of container IP with health check ,,lax77,Critical,Resolved,Duplicate,03/Jul/16 00:28,07/Nov/16 23:19,
Bug,MESOS-6532,13017254,"I use mesos container type, I set CommandInfo command set shell cmd, eg: python a.py ""xx  xxx"", but get error",,2507697439@qq.com,Critical,Resolved,Cannot Reproduce,02/Nov/16 14:35,04/Nov/16 09:52,
Bug,MESOS-6410,13013100,Fail to mount persistent volume when run mesos slave in docker,,BrickXu,Critical,Resolved,Not A Problem,18/Oct/16 08:05,20/Oct/16 02:52,
Bug,MESOS-6226,13006795,Master crashes while transitioning tasks to 'TASK_UNREACHABLE',neilc,nfnt,Critical,Resolved,Fixed,22/Sep/16 09:19,03/Oct/16 23:48,
Bug,MESOS-6203,13005780,Mesos fetcher fails to extract tar archive,,zk,Critical,Resolved,Duplicate,18/Sep/16 18:23,18/Sep/16 18:31,
Bug,MESOS-6125,13002621,Task still 'active' after TASK_FINISHED status,,xingxingwang,Critical,Resolved,Fixed,04/Sep/16 13:52,07/Sep/16 09:04,
Bug,MESOS-6074,12999367,Master check failure if the metrics endpoint is polled soon after it starts,xujyan,xujyan,Critical,Resolved,Fixed,23/Aug/16 21:18,02/Sep/16 15:24,
Bug,MESOS-3325,12859640,Running mesos-slave@0.23 in a container causes slave to be lost after a restart,,cfortier,Critical,Resolved,Abandoned,27/Aug/15 15:33,31/Aug/16 23:42,
Bug,MESOS-2346,12774386,"Docker tasks exiting normally, but returning TASK_FAILED",bmahler,brenden,Critical,Resolved,Duplicate,11/Feb/15 23:46,25/Aug/16 20:46,
Bug,MESOS-6057,12998561,docker isolator does not overwrite Dockerfile ENV,jieyu,kaalh,Critical,Resolved,Fixed,19/Aug/16 18:27,22/Aug/16 22:25,
Bug,MESOS-1462,12718973,External Containerizer can leave a task indefinitely in STAGING if the `launch` fails,tillt,tarnfeld,Critical,Resolved,Won't Fix,06/Jun/14 23:33,16/Aug/16 19:20,
Bug,MESOS-5891,12991975,/help endpoint does not set Content-Type to HTML,kaysoky,kaysoky,Critical,Resolved,Fixed,22/Jul/16 22:53,22/Jul/16 22:59,
Bug,MESOS-2603,12819799,Permissions and ownership of persistent volumes are not set correctly.,haosdent@gmail.com,jieyu,Critical,Resolved,Fixed,09/Apr/15 19:30,21/Jun/16 23:02,
Task,MESOS-338,12628354,Mesos 1.0,vinodkone,bmahler,Critical,Resolved,Fixed,19/Jan/13 00:24,18/Jun/16 00:04,
Improvement,MESOS-5593,12977471,Devolve v1 operator protos before using them in Master/Agent.,haosdent@gmail.com,anandmazumdar,Critical,Resolved,Fixed,10/Jun/16 02:38,16/Jun/16 19:57,
Bug,MESOS-5131,12956659,Slave allows the resource estimator to send non-revocable resources.,zhitao,zhitao,Critical,Resolved,Fixed,06/Apr/16 21:27,31/May/16 02:11,
Bug,MESOS-4869,12947094,/usr/libexec/mesos/mesos-health-check using/leaking a lot of memory,bmahler,scalp42,Critical,Resolved,Fixed,04/Mar/16 21:23,26/Apr/16 01:03,
Bug,MESOS-4856,12946676,Some Mesos 0.27.1 API endpoints are empty,,scalp42,Critical,Resolved,Cannot Reproduce,03/Mar/16 20:24,13/Apr/16 21:28,
Epic,MESOS-5183,12957957,Provide backup/restore functionality for the registry.,,bmahler,Critical,Open,,12/Apr/16 03:06,12/Apr/16 03:06,
Improvement,MESOS-1426,12717130,Update apply-review.sh and post-reviews.py to include JIRA tickets in the commit message.,,bmahler,Critical,Accepted,,28/May/14 21:04,30/Mar/16 08:56,
Bug,MESOS-4878,12947537,Task stuck in TASK_STAGING when docker fetcher failed to fetch the image,lins05,lins05,Critical,Resolved,Fixed,06/Mar/16 17:35,19/Mar/16 17:41,
Improvement,MESOS-4884,12947752,Ensure task_status timestamp is monotonic,,sargun,Critical,Open,,07/Mar/16 18:39,07/Mar/16 18:39,
Bug,MESOS-4585,12936203,mesos-fetcher LIBPROCESS_PORT set to 5051 URI fetch failure,lins05,drewrobb,Critical,Resolved,Fixed,03/Feb/16 00:49,15/Feb/16 20:16,
Bug,MESOS-4550,12935055,"Slave crash - ""Result::get() but state == None""",,mlowicki,Critical,Resolved,Duplicate,29/Jan/16 09:07,04/Feb/16 01:51,
Bug,MESOS-4375,12930191,Allow schemes in HDFS URI fetcher plugin to be configurable.,haosdent@gmail.com,jieyu,Critical,Resolved,Fixed,14/Jan/16 17:00,16/Jan/16 19:05,
Story,MESOS-4246,12924147,mesos support container application HA ,,wangqun,Critical,Resolved,Fixed,24/Dec/15 06:37,30/Dec/15 02:45,
Bug,MESOS-4010,12916117,Initial leader election unstable,,gmoro,Critical,Resolved,Invalid,25/Nov/15 11:04,07/Dec/15 15:17,
Bug,MESOS-2768,12832861,SIGPIPE in process::run_in_event_loop(),jamespeach,xujyan,Critical,Resolved,Fixed,26/May/15 21:04,04/Dec/15 03:30,
Bug,MESOS-3479,12895052,COMMAND Health Checks are not executed if the timeout is exceeded,haosdent@gmail.com,aquamatthias,Critical,Resolved,Fixed,21/Sep/15 07:31,21/Nov/15 18:54,
Bug,MESOS-3136,12848493,COMMAND health checks with Marathon 0.10.0 are broken,haosdent@gmail.com,sttts,Critical,Resolved,Fixed,23/Jul/15 09:17,07/Oct/15 09:32,
Improvement,MESOS-3530,12896652,Add support for remote docker host,,avinash.kolluru,Critical,Open,,27/Sep/15 12:09,27/Sep/15 15:47,
Bug,MESOS-3324,12859538,Resource leak issue in Mesos,JamesYongQiaoWang,JamesYongQiaoWang,Critical,Resolved,Duplicate,27/Aug/15 08:20,01/Sep/15 17:01,
Improvement,MESOS-3353,12861056,generic mechanism to smuggle allocation options,,jamespeach,Critical,Open,,01/Sep/15 16:29,01/Sep/15 16:29,
Documentation,MESOS-2205,12764112,Add user documentation for reservations,mcypark,mcypark,Critical,Resolved,Fixed,30/Dec/14 02:01,24/Jul/15 01:15,
Bug,MESOS-2481,12781367,Update CHANGELOG and upgrades doc about the new acceptOffers API.,jieyu,jieyu,Critical,Resolved,Fixed,12/Mar/15 00:13,24/Jul/15 01:15,
Improvement,MESOS-2940,12840652,Reconciliation is expensive for large numbers of tasks.,bmahler,bmahler,Critical,Resolved,Fixed,25/Jun/15 21:33,24/Jul/15 01:12,
Task,MESOS-2405,12777726,Add user doc for using persistent volumes.,mcypark,jieyu,Critical,Resolved,Fixed,26/Feb/15 00:48,07/Jul/15 17:57,
Task,MESOS-2085,12754642,Add support encrypted and non-encrypted communication in parallel for cluster upgrade,jvanremoortere,nnielsen,Critical,Resolved,Fixed,12/Nov/14 01:04,06/Jul/15 18:54,
Improvement,MESOS-829,12680395,Switch website CMS from Jekyll to Middleman,jfarrell,davelester,Critical,Resolved,Fixed,20/Nov/13 23:04,02/Jul/15 18:43,
Improvement,MESOS-1,12498811,Rename all components to be references to Firefly.,,andyk,Critical,Resolved,Not A Problem,16/Feb/11 23:12,02/Jul/15 18:43,
Bug,MESOS-1852,12745200,Health validation do not accept port index other that 0 or multiple validations for several ports,,adamspektor,Critical,Resolved,Invalid,01/Oct/14 08:45,02/Jul/15 18:43,
Bug,MESOS-1897,12747194,broken mesos.native egg is published on PyPI,,kevints,Critical,Resolved,Duplicate,10/Oct/14 03:29,02/Jul/15 18:43,
Bug,MESOS-366,12634529,Master check failure during load tests.,benjaminhindman,bmahler,Critical,Resolved,Fixed,28/Feb/13 00:18,02/Jul/15 18:43,
Bug,MESOS-1630,12729060,Remove framework from completedFrameworks if framework re-registers.,bernd-mesos,benjaminhindman,Critical,Resolved,Won't Fix,23/Jul/14 01:27,02/Jul/15 18:43,
Bug,MESOS-875,12683952,A recovering slave should not ignore valid status updates.,vinodkone,bmahler,Critical,Resolved,Not A Problem,11/Dec/13 01:37,02/Jul/15 18:43,
Improvement,MESOS-295,12613220,Allow new masters to have better understanding of cluster state,bmahler,yasumoto,Critical,Resolved,Duplicate,23/Oct/12 23:50,02/Jul/15 18:43,
Story,MESOS-483,12649450,--frameworks_home parameter set up,,aboubakr,Critical,Resolved,Fixed,25/May/13 13:37,02/Jul/15 18:42,
Documentation,MESOS-556,12658326,November 2013 Documentation Overhaul,,davelester,Critical,Resolved,Abandoned,17/Jul/13 18:39,02/Jul/15 18:42,31/Jul/13 00:00
Bug,MESOS-448,12644173,Make hadoop-* is broken on trunk.,benjaminhindman,bmahler,Critical,Resolved,Won't Fix,23/Apr/13 18:48,02/Jul/15 18:42,
Task,MESOS-2892,12838950,Add benchmark for hierarchical allocator.,jieyu,bmahler,Critical,Resolved,Fixed,18/Jun/15 21:42,02/Jul/15 06:51,
Bug,MESOS-2749,12830898,Mesos 0.22.1 cause marathon crashed,,cnstar9988,Critical,Resolved,Fixed,19/May/15 01:37,28/Jun/15 07:45,
